,PostId,PostUrl,Platform,ChannelID,ChannelName,ChannelEngagement,post_body_text,published_at,LikesCount,SharesCount,CommentsCount,ViewsCount,FollowersCount,FollowersCommentsRatio
63,364225061,https://twitter.com/ehsanjoarder/status/1853591553274757548,Twitter,25508338,Ehsan Joarder,"{""follower_count"":3353,""following_count"":1517,""like_count"":null,""post_count"":911,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @Truthtellerftm: @elonmusk Will it though? Or will slade run to Israel to avoid justice?,2024-11-05T00:13:59.000Z,0,104,0,0,335,inf
64,364225085,https://twitter.com/ehsanjoarder/status/1853589228707344786,Twitter,25508338,Ehsan Joarder,"{""follower_count"":3353,""following_count"":1517,""like_count"":null,""post_count"":911,""views_count"":null,""comment_count"":null,""share_count"":null}",@BrendanKissam @thelillygaddis He also pardoned Johnathan pollard a Jewish spy for Israel.,2024-11-05T00:04:44.000Z,1,0,1,22,335,335.0
65,364096791,https://twitter.com/epanitch/status/1853585894919348353,Twitter,8706562,Rep. Esther Panitch,"{""follower_count"":9531,""following_count"":5224,""like_count"":null,""post_count"":32351,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @AvivaKlompas: Rashida once again rushed to vilify Israel before waiting for the facts to come to light. 

Gaza terrorists planted an ex…",2024-11-04T23:51:29.000Z,0,996,0,0,953,inf
66,364108966,https://twitter.com/TheJBlackMamba/status/1853583745754014123,Twitter,21886476,Jarome Bell,"{""follower_count"":2106,""following_count"":1093,""like_count"":null,""post_count"":16632,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @rawsalerts: 🚨#BREAKING: Security and police are on High Alert as Pro-Palestine Protesters and Activists Gather Ahead of Kamala Harris E…,2024-11-04T23:42:57.000Z,0,1005,0,0,210,inf
67,364210154,https://twitter.com/EliseStefanik/status/1853577583650062356,Twitter,8793299,Elise Stefanik,"{""follower_count"":851793,""following_count"":2206,""like_count"":null,""post_count"":24687,""views_count"":null,""comment_count"":null,""share_count"":null}","Vote 𝙛𝙤𝙧 a secure Northern and Southern Border.
Vote 𝙛𝙤𝙧 a return to peace through strength.
Vote 𝙛𝙤𝙧 a leader who stands with our ally Israel.
Vote 𝙛𝙤𝙧 a booming economy and lower inflation.

All that's left for you to do is VOTE Trump tomorrow!  #FightForAmerica",2024-11-04T23:18:28.000Z,367,94,61,18305,85179,1396.377049180328
68,364101994,https://twitter.com/RepLaLota/status/1853575202099155372,Twitter,16600504,Congressman Nick LaLota,"{""follower_count"":5804,""following_count"":335,""like_count"":45496,""post_count"":1990,""views_count"":71091059,""comment_count"":29641,""share_count"":15624}","In these difficult times, Israel has shown the world true resilience. We have to continue standing with our strongest ally in the Middle East and do all we can to bring every hostage home safely. America’s commitment to Israel must be unwavering—now and always.",2024-11-04T23:09:00.000Z,12,3,7,593,580,82.85714285714286
69,364055828,https://twitter.com/WendyRogersAZ/status/1853568794180132918,Twitter,9921316,Wendy Rogers,"{""follower_count"":375191,""following_count"":8331,""like_count"":null,""post_count"":42432,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @sentdefender: According to Israeli Channel 14; the Israel Defense Force and Intelligence Establishment are reported to be “Closely-Watc…,2024-11-04T22:43:32.000Z,0,274,0,0,37519,inf
70,364100758,https://twitter.com/JamesBradleyCA/status/1853564933159731638,Twitter,8403362,James Bradley,"{""follower_count"":311101,""following_count"":3608,""like_count"":null,""post_count"":7032,""views_count"":null,""comment_count"":null,""share_count"":null}","Kamala, are you supporting Israel or Gaza? 

We can't have a chameleon leading our nation! https://t.co/ysggq4xaEW",2024-11-04T22:28:12.000Z,543,283,4,5507,31110,7777.5
71,364039272,https://twitter.com/SenatorLankford/status/1853557098396676426,Twitter,7125060,Sen. James Lankford,"{""follower_count"":141457,""following_count"":815,""like_count"":null,""post_count"":12630,""views_count"":null,""comment_count"":null,""share_count"":null}",Israel deserves to have a voice at the UN and the respect of other nations. The United States needs to continue to make it clear that we support Israel in their fight against terrorism as they try to end this war. https://t.co/cVyh4sFcF6,2024-11-04T21:57:04.000Z,21,3,29,2926,14145,487.7586206896552
72,364227264,https://twitter.com/MarshaBlackburn/status/1853556999386214598,Twitter,6716023,Sen. Marsha Blackburn,"{""follower_count"":1280484,""following_count"":2025,""like_count"":null,""post_count"":21473,""views_count"":null,""comment_count"":null,""share_count"":null}",RT if you stand with Israel.,2024-11-04T21:56:40.000Z,753,372,228,23124,128048,561.6140350877193
73,364081864,https://twitter.com/TomCottonAR/status/1853555571665846614,Twitter,6911909,Tom Cotton,"{""follower_count"":613186,""following_count"":1106,""like_count"":null,""post_count"":11465,""views_count"":null,""comment_count"":null,""share_count"":null}","Barack Obama sent billions to the Iranian regime that is trying to wipe Israel off the map. He let the UN jackals attack Israel. He and Kamala have coddled the antisemites attacking Jews on campus. 

And he's lecturing President Trump about antisemitism? 

The audacity.",2024-11-04T21:51:00.000Z,13808,4284,636,170071,61318,96.4119496855346
74,364089245,https://twitter.com/ForhanForOhio/status/1853545705140535792,Twitter,14878536,Elliot Forhan (he/him) ELECT KAMALA HARRIS!,"{""follower_count"":2348,""following_count"":3427,""like_count"":null,""post_count"":58200,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @ShaykhSulaiman: Spain has joined South Africa in the ICJ case against Israel 

Spain on the RIGHT side of history https://t.co/Nv0a7k2g…",2024-11-04T21:11:47.000Z,0,4601,0,0,234,inf
75,364040980,https://twitter.com/ThePastorRyan/status/1853534405668503552,Twitter,10351851,Rep. Ryan Rose 🇺🇸,"{""follower_count"":3303,""following_count"":2331,""like_count"":null,""post_count"":9144,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @TreyYingst: The outcome of this election has massive foreign policy implications. 

Israel/Iran, Russia/Ukraine, China/Taiwan. The list…",2024-11-04T20:26:53.000Z,0,439,0,0,330,inf
76,364089465,https://twitter.com/DrRichardMoss/status/1853532944746566050,Twitter,7831597,Richard Moss MD: America Reborn,"{""follower_count"":1582,""following_count"":3380,""like_count"":434,""post_count"":5715,""views_count"":34396,""comment_count"":88,""share_count"":5136630}","Contemplate the pathology of Harris/Biden and the Democratic Party. While Israel is destroying Iranian proxies Hamas and Hezbollah, defending Western civilization, the Democrats speak only of cease-fire, never victory. They are defenders of this generation’s version of the Nazis.",2024-11-04T20:21:05.000Z,0,0,0,43,158,inf
77,364166862,https://twitter.com/votesocialist24/status/1853532567015657676,Twitter,19051925,Claudia De la Cruz & Karina Garcia 2024,"{""follower_count"":45708,""following_count"":373,""like_count"":null,""post_count"":6122,""views_count"":null,""comment_count"":null,""share_count"":null}","One year ago today, Claudia &amp; Karina were in the streets of DC joining the largest Palestine solidarity march in U.S. history

Our commitment to a free Palestine is a lifelong one — we will stay in the streets long after Election Day until the occupation falls! https://t.co/iOOF9xKibV",2024-11-04T20:19:35.000Z,396,110,6,8523,4570,761.6666666666666
78,364021724,https://twitter.com/LindseyGrahamSC/status/1853523962644623530,Twitter,6911882,Lindsey Graham,"{""follower_count"":2234863,""following_count"":1952,""like_count"":null,""post_count"":16357,""views_count"":null,""comment_count"":null,""share_count"":null}",There must be an investigation into Prosecutor Khan’s highly irregular and potentially illegal actions in targeting Israel’s duly-elected leaders.,2024-11-04T19:45:24.000Z,85,17,51,30538,223486,4382.078431372549
79,364128223,https://twitter.com/joaquinlife/status/1853522623495581930,Twitter,4498166,Joaquín Beltrán for Downey City Council,"{""follower_count"":20547,""following_count"":11026,""like_count"":187595,""post_count"":96882,""views_count"":11653453,""comment_count"":13870,""share_count"":17355894}","RT @SikhFeminist: I never expected Democrats to help Israel commit a child genocide. I had expected it from Republicans. 

The betrayal is…",2024-11-04T19:40:04.000Z,0,18,0,0,2054,inf
80,363957811,https://twitter.com/votesocialist24/status/1853519268396085439,Twitter,19051925,Claudia De la Cruz & Karina Garcia 2024,"{""follower_count"":45708,""following_count"":373,""like_count"":null,""post_count"":6122,""views_count"":null,""comment_count"":null,""share_count"":null}","We were in the streets for Palestine then, and will continue to stay in the streets until Palestine is free! 🇵🇸",2024-11-04T19:26:44.000Z,417,85,3,9413,4570,1523.3333333333333
81,363958333,https://twitter.com/Perez4Texas/status/1853518811091132655,Twitter,19781298,John Perez 4 Texas,"{""follower_count"":3464,""following_count"":2651,""like_count"":null,""post_count"":2336,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @shaunmmaguire: Harris is running pro Palestine ads in Michigan

While simultaneously running pro Israel ads in Pennsylvania?

How can w…",2024-11-04T19:24:55.000Z,0,17438,0,0,346,inf
82,363924306,https://twitter.com/joaquinlife/status/1853515926936965321,Twitter,4498166,Joaquín Beltrán for Downey City Council,"{""follower_count"":20547,""following_count"":11026,""like_count"":187595,""post_count"":96882,""views_count"":11653453,""comment_count"":13870,""share_count"":17355894}",RT @CAIRNational: CAIR urges President Biden to act now on his administration’s 30-day warning to Israel. With humanitarian aid blocked at…,2024-11-04T19:13:28.000Z,0,86,0,0,2054,inf
83,363964871,https://twitter.com/SenTedCruz/status/1853505470243233886,Twitter,6911888,Senator Ted Cruz,"{""follower_count"":3802432,""following_count"":5404,""like_count"":null,""post_count"":24277,""views_count"":null,""comment_count"":null,""share_count"":null}","RELEASE: Sen. Cruz, Colleagues Send Letter Opposing Palestinian Effort to Suspend Israel from U.N. General Assembly

https://t.co/ioGBzF87Cs",2024-11-04T18:31:55.000Z,256,47,73,27457,380243,5208.808219178082
84,363987629,https://twitter.com/SenJoniErnst/status/1853492654170124380,Twitter,8398550,Joni Ernst,"{""follower_count"":170200,""following_count"":187,""like_count"":null,""post_count"":13343,""views_count"":null,""comment_count"":null,""share_count"":null}","Don’t forget – Iran has the money to attack Israel because Joe Biden and Kamala Harris lifted sanctions and have allowed Tehran to reap billions in illicit oil sales.

Enforce sanctions now and cut off the terror.",2024-11-04T17:40:59.000Z,18,7,5,2536,17020,3404.0
85,364010924,https://twitter.com/EliseStefanik/status/1853489802265465331,Twitter,8793299,Elise Stefanik,"{""follower_count"":853214,""following_count"":2206,""like_count"":null,""post_count"":24722,""views_count"":null,""comment_count"":null,""share_count"":null}","I proudly stand with Israel and renew my call to defund UNRWA:

“The United States must stand with Israel's decision to ban Hamas-infiltrated UNRWA from operating in Israel, the West Bank, and Gaza. UNRWA staff participated in the heinous terrorist attacks on October 7th, its",2024-11-04T17:29:39.000Z,3781,495,266,77917,85321,320.75563909774434
86,364040287,https://twitter.com/BryanLeibFL/status/1853489472429605025,Twitter,15634659,Bryan E. Leib,"{""follower_count"":19487,""following_count"":4482,""like_count"":null,""post_count"":67048,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @EllieCohanim: Jewish women for @realDonaldTrump!

Because he gave Israel historic support!

Because he gave American Jews Title VI Civi…",2024-11-04T17:28:21.000Z,0,185,0,0,1948,inf
87,363931137,https://www.tiktok.com/@drjillstein/video/7433476984849681706,TikTok,20895344,Jill Stein,"{""follower_count"":152642,""following_count"":130,""like_count"":2403750,""post_count"":362,""views_count"":40029330,""comment_count"":139339,""share_count"":208747}","JILL STEIN 2024: PEOPLE, PEACE, , PLANET, & PALESTINE❤️ #steinware2024 #jillstein2024 #vote #election2024 #green #thirdparty ",2024-11-04T17:27:21.000Z,12565,645,323,149568,15264,47.256965944272444
88,363884397,https://twitter.com/DrRichardMoss/status/1853487919777869945,Twitter,7831597,Richard Moss MD: America Reborn,"{""follower_count"":1582,""following_count"":3380,""like_count"":434,""post_count"":5715,""views_count"":34396,""comment_count"":88,""share_count"":5136630}","Imagine the psychopathology of the Obama/Biden/Kamala Democratic party that supports Hezbollah, Hamas and Iran. Over some absurd cult-Marxist notion about the Shites of Iran being the odd man out. Thank God for Israel, destroying Hamas and Hezbollah.",2024-11-04T17:22:10.000Z,0,0,0,56,158,inf
89,363917025,https://twitter.com/RepLoisFrankel/status/1853479417139405160,Twitter,8644997,Rep. Lois Frankel,"{""follower_count"":33510,""following_count"":1686,""like_count"":8504,""post_count"":13130,""views_count"":391517,""comment_count"":null,""share_count"":null}","Over a year has passed since Hamas terrorists launched their brutal attack on Israel, killing 1,200 people, including 40 Americans, and taking 240 hostages.

Before October 7th, since then, now, and always, I fully stand with Israel and her right to exist in peace and security. https://t.co/Vgj7QAHhNp",2024-11-04T16:48:23.000Z,86,12,196,35247,3351,17.096938775510203
